student_email,course_id,sec_no,exam_no,grades
rr1861@nittany.edu,STAT319,1,1,88
rr3451@nittany.edu,CMPEN411,1,1,82
rr3451@nittany.edu,IST128,1,1,74
rr4724@nittany.edu,IST110,2,1,99
rr4724@nittany.edu,CMPSC311,2,1,61
rr4724@nittany.edu,STAT318,1,1,89
rr7213@nittany.edu,CMPSC448,2,1,86
rr7213@nittany.edu,MATH140,1,1,90
rr7213@nittany.edu,CMPEN431,1,1,97
rr8243@nittany.edu,CSE583,1,1,68
rr8243@nittany.edu,EE320,1,1,98
rr8243@nittany.edu,CMPSC132,1,1,82
rr9237@nittany.edu,CMPEN431,2,1,97
rr9237@nittany.edu,CMPSC360,1,1,63
rr9237@nittany.edu,CMPSC311,1,1,97
rs3074@nittany.edu,CMPEN411,1,1,77
rs3074@nittany.edu,STAT319,2,1,97
rs3074@nittany.edu,CMPEN331,1,1,91
rs3973@nittany.edu,IST110,1,1,71
rs3973@nittany.edu,CMPEN351,2,1,60
rs3973@nittany.edu,CMPSC465,2,1,75
rt4621@nittany.edu,CMPSC132,1,1,94
rt4621@nittany.edu,EE311,2,1,95
rt4621@nittany.edu,CHEM112,1,1,86
rv5469@nittany.edu,CMPSC221,1,1,82
rv5469@nittany.edu,IST110,2,1,89
rv5469@nittany.edu,CMPEN431,1,1,77
rw1366@nittany.edu,ECON102,2,1,93
rw1366@nittany.edu,ECON101,1,1,63
rw1366@nittany.edu,DS120,1,1,87
sa8884@nittany.edu,CSE543,1,1,97
sa8884@nittany.edu,EE352,2,1,91
sa8884@nittany.edu,CMPSC461,1,1,98
sb1972@nittany.edu,IST110,2,1,65
sb1972@nittany.edu,EE211,2,1,71
sb1972@nittany.edu,CMPEN351,2,1,95
sb2082@nittany.edu,CHEM112,1,1,80
sb2082@nittany.edu,EE352,1,1,71
sb2082@nittany.edu,CMPSC431W,2,1,71
sb4094@nittany.edu,EE211,1,1,93
sb4094@nittany.edu,CSE543,1,1,85
sb4094@nittany.edu,EE352,2,1,62
sb5076@nittany.edu,IST128,1,1,68
sb5076@nittany.edu,PHYS212,2,1,83
sb5076@nittany.edu,EE210,2,1,92
sb5646@nittany.edu,CMPEN362,2,1,80
sb5646@nittany.edu,EE330,1,1,98
sb5646@nittany.edu,CMPSC461,1,1,77
sb6428@nittany.edu,EE353,2,1,78
sb6428@nittany.edu,EE330,2,1,100
sb6428@nittany.edu,MATH230,1,1,84
sc5452@nittany.edu,PHYS211,2,1,74
sc5452@nittany.edu,CMPSC448,1,1,62
sc5452@nittany.edu,CMPSC221,2,1,88
sc6597@nittany.edu,CMPEN431,1,1,88
sc6597@nittany.edu,CMPSC311,1,1,63
sc6597@nittany.edu,IST128,1,1,96
sd6073@nittany.edu,CMPEN351,2,1,71
sd6073@nittany.edu,EE320,2,1,71
sd6073@nittany.edu,MATH140,1,1,64
sd7475@nittany.edu,STAT319,1,1,100
sd7475@nittany.edu,CMPSC360,2,1,95
se2637@nittany.edu,EE211,2,1,70
se2637@nittany.edu,DS120,2,1,98
se2637@nittany.edu,CMPEN270,2,1,92
sg1979@nittany.edu,ECON102,2,1,65
sg1979@nittany.edu,EE353,2,1,79
sg2123@nittany.edu,CHEM112,1,1,67
sg2123@nittany.edu,PHYS211,1,1,76
sg3060@nittany.edu,CMPEN270,1,1,61
sg3060@nittany.edu,MATH231,2,1,69
sg4417@nittany.edu,MATH141,1,1,63
sg4417@nittany.edu,EE353,2,1,96
sg4417@nittany.edu,EE320,2,1,81
sg4622@nittany.edu,ECON101,1,1,100
sg4622@nittany.edu,CMPSC221,1,1,87
sg4622@nittany.edu,EE320,2,1,89
sg9224@nittany.edu,ECON201,2,1,79
sg9224@nittany.edu,EE210,2,1,65
sg9224@nittany.edu,CMPSC131,1,1,61
sh4671@nittany.edu,CMPEN351,1,1,62
sh4671@nittany.edu,CHEM112,2,1,60
sh4671@nittany.edu,MATH230,2,1,92
sh4974@nittany.edu,CMPEN351,1,1,89
sh4974@nittany.edu,MATH231,1,1,74
sh4974@nittany.edu,ECON102,2,1,61
sj7472@nittany.edu,EE211,1,1,83
sj7472@nittany.edu,DS220,1,1,86
sk9053@nittany.edu,MATH141,1,1,62
sk9053@nittany.edu,CMPSC448,1,1,91
sk9053@nittany.edu,CHEM112,2,1,84
sl8096@nittany.edu,CHEM110,2,1,81
sl8096@nittany.edu,ECON102,1,1,78
sl8096@nittany.edu,CMPEN362,2,1,83
sl9147@nittany.edu,CHEM111,2,1,73
sl9147@nittany.edu,CMPSC465,2,1,67
sl9147@nittany.edu,CSE583,1,1,94
sm4115@nittany.edu,STAT318,1,1,89
sm4115@nittany.edu,CMPEN411,2,1,87
sm4115@nittany.edu,CSE583,1,1,82
sm4829@nittany.edu,CMPEN270,2,1,100
sm4829@nittany.edu,STAT318,1,1,72
sm4829@nittany.edu,CMPEN441,2,1,77
sm5255@nittany.edu,ECON102,2,1,88
sm5255@nittany.edu,MATH231,2,1,88
sm5255@nittany.edu,CMPEN411,1,1,95
sm5549@nittany.edu,STAT415,2,1,76
sm5549@nittany.edu,EE211,1,1,86
sm5549@nittany.edu,EE311,1,1,60
sm5970@nittany.edu,CMPSC131,1,1,61
sm5970@nittany.edu,ECON201,1,1,92
sm5970@nittany.edu,CHEM112,1,1,67
sm6043@nittany.edu,CMPEN351,1,1,69
sm6043@nittany.edu,EE311,2,1,65
sm6043@nittany.edu,DS220,2,1,65
sm6158@nittany.edu,DS120,2,1,87
sm6158@nittany.edu,EE311,2,1,68
sm6158@nittany.edu,CMPEN331,1,1,89
sm8842@nittany.edu,CMPSC360,2,1,71
sm8842@nittany.edu,PHYS212,1,1,78
sm8842@nittany.edu,EE211,2,1,83
sm9645@nittany.edu,CMPSC465,1,1,94
sm9645@nittany.edu,IST110,2,1,98
sm9645@nittany.edu,EE212,1,1,81
sn9491@nittany.edu,EE311,2,1,95
sn9491@nittany.edu,CMPEN351,1,1,65
sn9491@nittany.edu,CMPSC131,1,1,100
sp1402@nittany.edu,CMPSC221,1,1,86
sp1402@nittany.edu,PHYS214,2,1,76
sp1402@nittany.edu,EE330,1,1,71
sp1616@nittany.edu,CSE583,2,1,89
sp1616@nittany.edu,CMPSC448,2,1,92
sp1616@nittany.edu,PHYS211,2,1,65
sp7638@nittany.edu,CMPSC465,2,1,82
sp7638@nittany.edu,CMPSC311,1,1,73
sr4229@nittany.edu,CMPEN270,2,1,61
sr4229@nittany.edu,EE211,2,1,71
sr4229@nittany.edu,DS120,2,1,70
sr6321@nittany.edu,EE210,1,1,93
sr6321@nittany.edu,DS220,2,1,68
sr6321@nittany.edu,CMPSC475,1,1,62
sr7729@nittany.edu,CHEM111,1,1,99
sr7729@nittany.edu,CHEM112,1,1,63
sr8161@nittany.edu,MATH141,1,1,99
sr8161@nittany.edu,EE352,1,1,76
sr8161@nittany.edu,CMPEN331,2,1,66
sr9640@nittany.edu,EE330,1,1,73
sr9640@nittany.edu,CMPEN431,2,1,86
sr9640@nittany.edu,EE352,2,1,93
ss2791@nittany.edu,EE210,2,1,75
ss2791@nittany.edu,CMPEN351,1,1,62
ss2791@nittany.edu,MATH140,2,1,73
ss5447@nittany.edu,MATH140,2,1,67
ss5447@nittany.edu,ECON101,1,1,68
ss5447@nittany.edu,STAT415,1,1,81
ss9714@nittany.edu,CSE583,1,1,70
ss9714@nittany.edu,ECON101,2,1,95
sv5358@nittany.edu,CMPSC132,2,1,77
sv5358@nittany.edu,EE330,1,1,94
sv5358@nittany.edu,CMPSC475,2,1,74
sw3767@nittany.edu,EE211,2,1,82
sw3767@nittany.edu,CMPEN331,2,1,74
sw3767@nittany.edu,EE352,2,1,95
sw4720@nittany.edu,CSE583,1,1,69
sw4720@nittany.edu,STAT415,2,1,65
sw4720@nittany.edu,STAT319,2,1,65
sw7724@nittany.edu,MATH231,2,1,64
sw7724@nittany.edu,PHYS212,1,1,74
sw7724@nittany.edu,CSE583,1,1,80
sw9710@nittany.edu,CHEM111,1,1,77
sw9710@nittany.edu,CMPSC132,1,1,60
sw9710@nittany.edu,CMPEN411,2,1,74
ta4214@nittany.edu,PHYS212,2,1,96
ta4214@nittany.edu,CMPSC132,1,1,83
tb1810@nittany.edu,EE210,2,1,62
tb1810@nittany.edu,CMPSC465,1,1,95
tb4699@nittany.edu,EE353,1,1,88
tb4699@nittany.edu,CHEM111,2,1,62
tb4699@nittany.edu,CSE543,1,1,62
tb7100@nittany.edu,EE311,2,1,65
tb7100@nittany.edu,CMPSC132,2,1,70
tb8127@nittany.edu,CMPSC461,1,1,88
tb8127@nittany.edu,CMPSC475,2,1,96
tb8127@nittany.edu,PHYS211,2,1,94
td2308@nittany.edu,CMPSC431W,2,1,89
td2308@nittany.edu,EE352,1,1,91
td2308@nittany.edu,IST128,2,1,89
td2477@nittany.edu,EE210,2,1,97
td2477@nittany.edu,IST128,1,1,90
tf2405@nittany.edu,CMPSC431W,1,1,92
tf2405@nittany.edu,IST110,2,1,86
tf2405@nittany.edu,IST128,1,1,67
tf8025@nittany.edu,CMPSC221,1,1,62
tf8025@nittany.edu,CHEM110,1,1,65
tf8025@nittany.edu,STAT415,1,1,90
tg2289@nittany.edu,CMPEN441,1,1,98
tg2289@nittany.edu,CHEM110,2,1,79
th2610@nittany.edu,CSE583,2,1,92
th2610@nittany.edu,CHEM111,2,1,86
th2610@nittany.edu,PHYS212,1,1,66
th3170@nittany.edu,EE212,1,1,73
th3170@nittany.edu,MATH141,2,1,79
th3170@nittany.edu,CMPEN331,2,1,71
tk1529@nittany.edu,EE211,1,1,60
tk1529@nittany.edu,EE311,2,1,99
tk1529@nittany.edu,CHEM110,1,1,79
tk5748@nittany.edu,EE210,1,1,95
tk5748@nittany.edu,STAT319,2,1,92
tk5748@nittany.edu,CMPSC132,1,1,66
tl1139@nittany.edu,DS220,2,1,84
tl1139@nittany.edu,STAT319,1,1,99
tm4946@nittany.edu,STAT318,2,1,82
tm4946@nittany.edu,DS120,2,1,67
tm4946@nittany.edu,CMPSC221,1,1,98
tm5315@nittany.edu,ECON201,2,1,85
tm5315@nittany.edu,IST110,1,1,87
tp3946@nittany.edu,CMPEN441,2,1,80
tp3946@nittany.edu,DS120,2,1,80
tp4444@nittany.edu,CMPSC221,1,1,78
tp4444@nittany.edu,STAT415,2,1,84
tp4444@nittany.edu,DS120,1,1,95
tp8468@nittany.edu,IST128,2,1,99
tp8468@nittany.edu,PHYS214,1,1,85
tp8468@nittany.edu,MATH230,2,1,85
tr4637@nittany.edu,EE211,1,1,68
tr4637@nittany.edu,STAT318,2,1,62
ts1830@nittany.edu,CMPSC360,2,1,74
ts1830@nittany.edu,EE210,1,1,92
ts5040@nittany.edu,ECON101,2,1,65
ts5040@nittany.edu,MATH141,1,1,88
tt1799@nittany.edu,CMPSC131,2,1,67
tt1799@nittany.edu,CMPSC360,2,1,84
tt1799@nittany.edu,CMPSC461,1,1,96
tw6502@nittany.edu,PHYS211,2,1,63
tw6502@nittany.edu,PHYS214,1,1,77
tw6502@nittany.edu,PHYS212,2,1,83
tz1637@nittany.edu,EE352,2,1,97
tz1637@nittany.edu,CMPSC131,2,1,92
tz1637@nittany.edu,PHYS211,1,1,80
ub9586@nittany.edu,MATH141,2,1,66
ub9586@nittany.edu,PHYS212,2,1,67
ub9586@nittany.edu,EE210,1,1,86
uf7067@nittany.edu,EE210,1,1,85
uf7067@nittany.edu,MATH230,1,1,63
uf7067@nittany.edu,ECON101,1,1,85
ug5112@nittany.edu,STAT415,1,1,69
ug5112@nittany.edu,CHEM110,2,1,96
us6442@nittany.edu,CMPSC475,2,1,89
us6442@nittany.edu,CMPSC360,2,1,73
us6442@nittany.edu,MATH140,1,1,80
ve8889@nittany.edu,EE330,1,1,94
ve8889@nittany.edu,CSE543,2,1,65
ve8889@nittany.edu,CSE583,1,1,94
vg5084@nittany.edu,CMPEN331,2,1,88
vg5084@nittany.edu,EE212,2,1,76
vg5084@nittany.edu,MATH140,1,1,60
vh5298@nittany.edu,EE210,2,1,90
vh5298@nittany.edu,STAT319,1,1,60
vh5298@nittany.edu,CHEM110,1,1,72
vk7408@nittany.edu,PHYS212,1,1,90
vk7408@nittany.edu,CHEM112,1,1,63
vk7408@nittany.edu,PHYS211,1,1,95
vk8864@nittany.edu,CMPSC131,1,1,83
vl5929@nittany.edu,CMPSC448,2,1,66
vl5929@nittany.edu,EE211,1,1,64
vl7715@nittany.edu,CMPSC311,2,1,96
vl7715@nittany.edu,CMPSC448,1,1,79
vl7715@nittany.edu,EE211,1,1,100
vn4576@nittany.edu,CMPEN441,2,1,84
vn4576@nittany.edu,STAT318,2,1,89
vo6259@nittany.edu,CSE543,2,1,70
vo6259@nittany.edu,CMPEN351,2,1,61
vp6083@nittany.edu,DS120,1,1,90
vp6083@nittany.edu,STAT415,2,1,74
vp6083@nittany.edu,CHEM111,1,1,61
vr4622@nittany.edu,MATH231,1,1,94
vr4622@nittany.edu,IST128,1,1,85
vs8351@nittany.edu,IST110,2,1,90
vs8351@nittany.edu,MATH230,1,1,96
vs8351@nittany.edu,CHEM111,2,1,71
vt8578@nittany.edu,EE212,2,1,81
vt8578@nittany.edu,CMPEN362,1,1,84
vt8578@nittany.edu,ECON201,2,1,74
vw5806@nittany.edu,IST110,1,1,67
vw5806@nittany.edu,CMPSC360,1,1,90
vy1999@nittany.edu,STAT319,2,1,92
vy1999@nittany.edu,PHYS213,1,1,79
wa5127@nittany.edu,CMPEN351,2,1,67
wa5127@nittany.edu,CMPEN270,1,1,69
wa5127@nittany.edu,EE212,1,1,60
wa5135@nittany.edu,CHEM112,2,1,69
wa5135@nittany.edu,EE211,2,1,90
wa5135@nittany.edu,CMPEN431,2,1,74
wc1418@nittany.edu,PHYS211,1,1,76
wc1418@nittany.edu,ECON102,1,1,89
wd2661@nittany.edu,CHEM112,2,1,84
wd2661@nittany.edu,CHEM110,2,1,95
wd2661@nittany.edu,EE330,2,1,83
wg1476@nittany.edu,IST128,2,1,72
wg1476@nittany.edu,DS220,1,1,97
wg1476@nittany.edu,CMPSC221,2,1,67
wl5243@nittany.edu,EE212,1,1,86
wl5243@nittany.edu,ECON102,2,1,89
wl5243@nittany.edu,MATH140,1,1,60
wm3293@nittany.edu,MATH231,2,1,95
wm3293@nittany.edu,CMPSC448,2,1,90
wm3293@nittany.edu,CMPSC131,2,1,97
wo4044@nittany.edu,CMPSC465,1,1,84
wo4044@nittany.edu,EE311,2,1,72
wo4044@nittany.edu,DS120,2,1,70
wr1679@nittany.edu,EE320,2,1,76
wr1679@nittany.edu,MATH140,2,1,78
wr1679@nittany.edu,CMPSC461,2,1,64
wr2752@nittany.edu,DS120,2,1,79
wr2752@nittany.edu,EE320,2,1,87
wr2752@nittany.edu,CMPEN362,1,1,77
wr3515@nittany.edu,CMPSC221,1,1,71
wr3515@nittany.edu,MATH230,2,1,76
ws6593@nittany.edu,CMPSC465,2,1,63
ws6593@nittany.edu,STAT318,2,1,84
ws6593@nittany.edu,CMPSC448,2,1,87
ws8716@nittany.edu,MATH231,1,1,76
ws8716@nittany.edu,EE311,1,1,65
ws8716@nittany.edu,EE353,2,1,98
ww9231@nittany.edu,PHYS211,2,1,94
ww9231@nittany.edu,CHEM112,1,1,97
ww9231@nittany.edu,CMPSC431W,2,1,60
xb9185@nittany.edu,CMPSC221,1,1,93
xb9185@nittany.edu,PHYS212,1,1,93
xb9185@nittany.edu,CMPSC461,2,1,73
xg4863@nittany.edu,PHYS212,2,1,85
xg4863@nittany.edu,CMPEN331,1,1,85
xg4863@nittany.edu,ECON101,1,1,61
yc2897@nittany.edu,CMPEN270,1,1,83
yc2897@nittany.edu,EE352,2,1,75
yc2897@nittany.edu,CMPEN441,2,1,78
yc8409@nittany.edu,DS220,1,1,90
yc8409@nittany.edu,MATH230,2,1,69
yc8409@nittany.edu,MATH140,2,1,86
ys9174@nittany.edu,CMPEN431,2,1,82
ys9174@nittany.edu,EE212,1,1,79
zg1956@nittany.edu,DS220,2,1,61
zg1956@nittany.edu,CHEM110,1,1,74
zg1956@nittany.edu,IST110,2,1,78
zj6533@nittany.edu,EE311,2,1,74
zj6533@nittany.edu,CMPSC465,2,1,87
zj6533@nittany.edu,CSE543,1,1,65
zo2385@nittany.edu,EE320,2,1,82
zo2385@nittany.edu,CMPSC221,2,1,94
zo2385@nittany.edu,CMPSC475,1,1,94
zp7831@nittany.edu,STAT318,1,1,74
zp7831@nittany.edu,CMPSC360,1,1,81
zp7831@nittany.edu,IST128,1,1,93
zr6066@nittany.edu,EE352,2,1,99
zr6066@nittany.edu,IST110,1,1,83
zr6768@nittany.edu,CHEM110,2,1,97
zr6768@nittany.edu,CMPSC448,1,1,62
zr6768@nittany.edu,MATH141,1,1,72
zw5425@nittany.edu,STAT415,2,1,61
zw5425@nittany.edu,IST110,2,1,99
